%iy  id  it imin   Q*      QH      QE      Qs      Qf    Wind    RH     Td     press   rain    Kdn    snow    ldown   fcld    wuh     xsmd    lai_hr  Kdiff   Kdir    Wd
1985 6 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.50000 71.00 10.60 99.23 0.00 178.00 -999.00 281.00 -999.00 -999.00 -999.00 -999.00 60.00 491.00 206.00
1985 6 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 76.00 10.00 99.23 0.00 63.00 -999.00 272.00 -999.00 -999.00 -999.00 -999.00 28.00 195.00 198.00
1985 6 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.60000 80.00 8.40 99.23 0.00 7.00 -999.00 263.00 -999.00 -999.00 -999.00 -999.00 4.00 0.00 206.00
1985 6 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 79.00 9.20 99.23 0.00 0.00 -999.00 260.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 226.00
1985 6 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 80.00 8.50 99.23 0.00 0.00 -999.00 261.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 251.00
1985 6 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 82.00 7.60 99.23 0.00 0.00 -999.00 260.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 268.00
1985 6 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 85.00 6.80 99.23 0.00 0.00 -999.00 258.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 284.00
1985 6 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 88.00 5.70 99.23 0.00 0.00 -999.00 258.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 292.00
1985 7 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 90.00 4.90 99.23 0.00 0.00 -999.00 259.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 291.00
1985 7 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 92.00 4.30 99.23 0.00 0.00 -999.00 265.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 294.00
1985 7 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 93.00 4.20 99.23 0.00 0.00 -999.00 274.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 300.00
1985 7 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.70000 95.00 4.10 99.23 0.00 0.00 -999.00 285.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 308.00
1985 7 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 95.00 4.00 99.23 0.00 0.00 -999.00 283.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 314.00
1985 7 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 96.00 3.70 99.23 0.00 0.00 -999.00 285.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 316.00
1985 7 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 97.00 3.30 99.23 0.00 0.00 -999.00 288.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 317.00
1985 7 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.90000 98.00 3.00 99.23 0.00 0.00 -999.00 283.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 316.00
1985 7 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.90000 98.00 2.80 99.23 0.00 0.00 -999.00 287.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 316.00
1985 7 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.90000 98.00 3.40 99.23 0.00 62.00 -999.00 283.00 -999.00 -999.00 -999.00 -999.00 36.00 133.00 316.00
1985 7 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.70000 96.00 3.80 99.23 0.00 167.00 -999.00 296.00 -999.00 -999.00 -999.00 -999.00 79.00 345.00 310.00
1985 7 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 82.00 6.40 99.23 0.00 290.00 -999.00 285.00 -999.00 -999.00 -999.00 -999.00 95.00 544.00 297.00
1985 7 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.60000 79.00 7.50 99.23 0.00 391.00 -999.00 260.00 -999.00 -999.00 -999.00 -999.00 88.00 729.00 282.00
1985 7 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.00000 76.00 8.70 99.23 0.00 427.00 -999.00 265.00 -999.00 -999.00 -999.00 -999.00 82.00 793.00 266.00
1985 7 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 74.00 9.50 99.23 0.00 404.00 -999.00 261.00 -999.00 -999.00 -999.00 -999.00 74.00 805.00 253.00
1985 7 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.80000 73.00 10.00 99.23 0.00 328.00 -999.00 252.00 -999.00 -999.00 -999.00 -999.00 65.00 767.00 246.00
1985 7 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.00000 73.00 10.00 99.23 0.00 202.00 -999.00 252.00 -999.00 -999.00 -999.00 -999.00 53.00 622.00 243.00
1985 7 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 76.00 9.50 99.23 0.00 72.00 -999.00 255.00 -999.00 -999.00 -999.00 -999.00 25.00 263.00 241.00
1985 7 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 82.00 7.00 99.23 0.00 7.00 -999.00 252.00 -999.00 -999.00 -999.00 -999.00 4.00 0.00 244.00
1985 7 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.40000 82.00 7.00 99.23 0.00 0.00 -999.00 254.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 247.00
1985 7 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 83.00 6.60 99.23 0.00 0.00 -999.00 251.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 252.00
1985 7 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 84.00 6.20 99.23 0.00 0.00 -999.00 251.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 259.00
1985 7 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 86.00 5.20 99.23 0.00 0.00 -999.00 253.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 268.00
1985 7 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 87.00 4.90 99.23 0.00 0.00 -999.00 264.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 290.00
1985 8 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.60000 90.00 4.50 99.23 0.00 0.00 -999.00 275.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 316.00
1985 8 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 91.00 4.70 99.23 0.00 0.00 -999.00 282.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 337.00
1985 8 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 90.00 5.20 99.23 0.00 0.00 -999.00 298.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 349.00
1985 8 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.60000 89.00 5.70 99.23 0.00 0.00 -999.00 304.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 356.00
1985 8 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.00000 90.00 5.60 99.23 0.00 0.00 -999.00 303.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 1.00
1985 8 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.20000 91.00 5.40 99.23 0.00 0.00 -999.00 294.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 6.00
1985 8 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.20000 90.00 5.80 99.23 0.00 0.00 -999.00 307.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 11.00
1985 8 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.00000 88.00 6.00 99.23 0.00 0.00 -999.00 300.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 15.00
1985 8 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.70000 88.00 6.40 99.23 0.10 0.00 -999.00 293.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 20.00
1985 8 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 87.00 6.80 99.23 0.20 57.00 -999.00 303.00 -999.00 -999.00 -999.00 -999.00 30.00 143.00 27.00
1985 8 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 84.00 7.70 99.23 0.10 146.00 -999.00 307.00 -999.00 -999.00 -999.00 -999.00 68.00 315.00 38.00
1985 8 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 81.00 9.50 99.23 0.20 189.00 -999.00 303.00 -999.00 -999.00 -999.00 -999.00 98.00 269.00 52.00
1985 8 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.60000 82.00 9.80 99.23 0.20 189.00 -999.00 334.00 -999.00 -999.00 -999.00 -999.00 110.00 191.00 80.00
1985 8 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.60000 81.00 9.90 99.23 0.20 219.00 -999.00 316.00 -999.00 -999.00 -999.00 -999.00 116.00 234.00 94.00
1985 8 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.50000 80.00 10.10 99.23 0.20 241.00 -999.00 323.00 -999.00 -999.00 -999.00 -999.00 112.00 313.00 100.00
1985 8 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.60000 77.00 10.80 99.23 0.20 193.00 -999.00 319.00 -999.00 -999.00 -999.00 -999.00 89.00 294.00 78.00
1985 8 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 76.00 10.90 99.23 0.10 119.00 -999.00 308.00 -999.00 -999.00 -999.00 -999.00 64.00 235.00 66.00
1985 8 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 76.00 10.60 99.23 0.00 50.00 -999.00 297.00 -999.00 -999.00 -999.00 -999.00 29.00 114.00 55.00
1985 8 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 78.00 9.30 99.23 0.00 6.00 -999.00 295.00 -999.00 -999.00 -999.00 -999.00 4.00 0.00 41.00
1985 8 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 79.00 9.20 99.23 0.00 0.00 -999.00 299.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 42.00
1985 8 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 80.00 9.10 99.23 0.00 0.00 -999.00 301.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 46.00
1985 8 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 81.00 8.90 99.23 0.00 0.00 -999.00 297.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 57.00
1985 8 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 83.00 8.00 99.23 0.10 0.00 -999.00 293.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 60.00
1985 8 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 83.00 7.40 99.23 0.10 0.00 -999.00 304.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 56.00
1985 9 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 83.00 7.60 99.23 0.10 0.00 -999.00 304.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 50.00
1985 9 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 83.00 7.40 99.23 0.10 0.00 -999.00 294.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 49.00
1985 9 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 83.00 7.50 99.23 0.00 0.00 -999.00 299.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 45.00
1985 9 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 84.00 7.30 99.23 0.00 0.00 -999.00 297.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 40.00
1985 9 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 85.00 7.10 99.23 0.00 0.00 -999.00 290.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 35.00
1985 9 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 85.00 7.00 99.23 0.00 0.00 -999.00 288.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 31.00
1985 9 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 86.00 6.70 99.23 0.00 0.00 -999.00 273.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 28.00
1985 9 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.00000 85.00 6.80 99.23 0.00 0.00 -999.00 290.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 25.00
1985 9 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.00000 85.00 7.00 99.23 0.00 0.00 -999.00 281.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 25.00
1985 9 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 82.00 7.80 99.23 0.00 67.00 -999.00 291.00 -999.00 -999.00 -999.00 -999.00 36.00 159.00 24.00
1985 9 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 81.00 8.50 99.23 0.00 172.00 -999.00 287.00 -999.00 -999.00 -999.00 -999.00 76.00 380.00 25.00
1985 9 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 75.00 11.00 99.23 0.00 252.00 -999.00 294.00 -999.00 -999.00 -999.00 -999.00 117.00 394.00 27.00
1985 9 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.50000 71.00 11.60 99.23 0.00 309.00 -999.00 294.00 -999.00 -999.00 -999.00 -999.00 148.00 384.00 44.00
1985 9 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.70000 69.00 11.80 99.23 0.00 329.00 -999.00 293.00 -999.00 -999.00 -999.00 -999.00 149.00 408.00 60.00
1985 9 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.50000 68.00 11.90 99.23 0.00 285.00 -999.00 303.00 -999.00 -999.00 -999.00 -999.00 136.00 355.00 68.00
1985 9 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 69.00 11.80 99.23 0.10 224.00 -999.00 304.00 -999.00 -999.00 -999.00 -999.00 108.00 339.00 75.00
1985 9 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.90000 74.00 11.40 99.23 0.10 141.00 -999.00 302.00 -999.00 -999.00 -999.00 -999.00 67.00 298.00 79.00
1985 9 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 77.00 11.20 99.23 0.00 49.00 -999.00 309.00 -999.00 -999.00 -999.00 -999.00 27.00 116.00 81.00
1985 9 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.90000 84.00 9.40 99.23 0.00 6.00 -999.00 297.00 -999.00 -999.00 -999.00 -999.00 4.00 0.00 73.00
1985 9 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 84.00 9.10 99.23 0.10 0.00 -999.00 292.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 60.00
1985 9 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 84.00 8.90 99.23 0.10 0.00 -999.00 306.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 49.00
1985 9 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 84.00 8.50 99.23 0.10 0.00 -999.00 311.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 44.00
1985 9 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 86.00 7.70 99.23 0.10 0.00 -999.00 289.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 41.00
1985 9 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 87.00 7.80 99.23 0.00 0.00 -999.00 308.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 40.00
1985 10 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 87.00 7.20 99.23 0.00 0.00 -999.00 285.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 29.00
1985 10 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.60000 86.00 7.50 99.23 0.00 0.00 -999.00 308.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 17.00
1985 10 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.70000 86.00 7.40 99.23 0.00 0.00 -999.00 306.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 9.00
1985 10 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 86.00 6.90 99.23 0.00 0.00 -999.00 299.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 5.00
1985 10 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 88.00 6.90 99.23 0.00 0.00 -999.00 286.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 6.00
1985 10 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 87.00 6.90 99.23 0.00 0.00 -999.00 292.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 8.00
1985 10 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.70000 87.00 6.50 99.23 0.00 0.00 -999.00 290.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 12.00
1985 10 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.60000 87.00 6.30 99.23 0.00 0.00 -999.00 284.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 13.00
1985 10 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.60000 87.00 6.20 99.23 0.00 0.00 -999.00 281.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 10.00
1985 10 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.70000 86.00 6.80 99.23 0.00 69.00 -999.00 279.00 -999.00 -999.00 -999.00 -999.00 26.00 217.00 6.00
1985 10 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 85.00 7.50 99.23 0.00 185.00 -999.00 289.00 -999.00 -999.00 -999.00 -999.00 59.00 502.00 6.00
1985 10 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.60000 80.00 10.00 99.23 0.00 277.00 -999.00 279.00 -999.00 -999.00 -999.00 -999.00 77.00 568.00 12.00
1985 10 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 78.00 10.50 99.23 0.00 354.00 -999.00 287.00 -999.00 -999.00 -999.00 -999.00 91.00 623.00 31.00
1985 10 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.30000 73.00 11.10 99.23 0.00 386.00 -999.00 285.00 -999.00 -999.00 -999.00 -999.00 105.00 633.00 61.00
1985 10 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.90000 71.00 11.20 99.23 0.00 341.00 -999.00 292.00 -999.00 -999.00 -999.00 -999.00 110.00 549.00 78.00
1985 10 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.70000 69.00 11.60 99.23 0.00 258.00 -999.00 294.00 -999.00 -999.00 -999.00 -999.00 107.00 419.00 96.00
1985 10 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.00000 70.00 11.50 99.23 0.00 156.00 -999.00 313.00 -999.00 -999.00 -999.00 -999.00 78.00 325.00 113.00
1985 10 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.20000 74.00 11.40 99.23 0.00 60.00 -999.00 305.00 -999.00 -999.00 -999.00 -999.00 30.00 162.00 129.00
1985 10 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.50000 74.00 10.70 99.23 0.00 6.00 -999.00 303.00 -999.00 -999.00 -999.00 -999.00 4.00 0.00 138.00
1985 10 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.20000 74.00 10.60 99.23 0.00 0.00 -999.00 282.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 137.00
1985 10 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.40000 75.00 10.40 99.23 0.00 0.00 -999.00 264.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 114.00
1985 10 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.20000 76.00 10.10 99.23 0.00 0.00 -999.00 274.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 14.00
1985 10 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.90000 79.00 8.50 99.23 0.00 0.00 -999.00 269.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 334.00
1985 10 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 89.00 6.70 99.23 0.00 0.00 -999.00 267.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 336.00
1985 11 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 89.00 6.60 99.23 0.00 0.00 -999.00 270.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 343.00
1985 11 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 89.00 6.90 99.23 0.00 0.00 -999.00 292.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 347.00
1985 11 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 89.00 6.20 99.23 0.00 0.00 -999.00 276.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 343.00
1985 11 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 90.00 5.80 99.23 0.00 0.00 -999.00 272.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 341.00
1985 11 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 91.00 5.20 99.23 0.00 0.00 -999.00 275.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 342.00
1985 11 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 91.00 5.10 99.23 0.00 0.00 -999.00 274.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 341.00
1985 11 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 91.00 4.90 99.23 0.00 0.00 -999.00 270.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 342.00
1985 11 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 90.00 4.80 99.23 0.00 0.00 -999.00 268.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 343.00
1985 11 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 90.00 4.70 99.23 0.00 0.00 -999.00 265.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 343.00
1985 11 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 89.00 5.00 99.23 0.00 78.00 -999.00 267.00 -999.00 -999.00 -999.00 -999.00 32.00 228.00 343.00
1985 11 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 87.00 6.00 99.23 0.00 202.00 -999.00 268.00 -999.00 -999.00 -999.00 -999.00 67.00 534.00 342.00
1985 11 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 77.00 9.60 99.23 0.00 325.00 -999.00 267.00 -999.00 -999.00 -999.00 -999.00 79.00 688.00 343.00
1985 11 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.60000 71.00 10.50 99.23 0.00 413.00 -999.00 261.00 -999.00 -999.00 -999.00 -999.00 77.00 796.00 339.00
1985 11 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.00000 69.00 11.00 99.23 0.00 440.00 -999.00 263.00 -999.00 -999.00 -999.00 -999.00 77.00 817.00 323.00
1985 11 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.40000 66.00 11.40 99.23 0.00 413.00 -999.00 265.00 -999.00 -999.00 -999.00 -999.00 75.00 802.00 271.00
1985 11 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.90000 63.00 11.70 99.23 0.00 333.00 -999.00 265.00 -999.00 -999.00 -999.00 -999.00 68.00 747.00 214.00
1985 11 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 64.00 11.80 99.23 0.00 208.00 -999.00 267.00 -999.00 -999.00 -999.00 -999.00 56.00 601.00 208.00
1985 11 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.60000 65.00 11.60 99.23 0.00 78.00 -999.00 267.00 -999.00 -999.00 -999.00 -999.00 28.00 253.00 194.00
1985 11 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 73.00 9.80 99.23 0.00 9.00 -999.00 264.00 -999.00 -999.00 -999.00 -999.00 5.00 0.00 197.00
1985 11 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 76.00 9.40 99.23 0.00 0.00 -999.00 263.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 216.00
1985 11 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 78.00 9.00 99.23 0.00 0.00 -999.00 265.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 244.00
1985 11 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.50000 80.00 8.50 99.23 0.00 0.00 -999.00 263.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 277.00
1985 11 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 82.00 7.70 99.23 0.00 0.00 -999.00 262.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 299.00
1985 11 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 88.00 5.60 99.23 0.00 0.00 -999.00 261.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 319.00
1985 12 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 91.00 5.00 99.23 0.00 0.00 -999.00 263.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 319.00
1985 12 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 93.00 4.90 99.23 0.00 0.00 -999.00 270.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 321.00
1985 12 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 94.00 4.60 99.23 0.00 0.00 -999.00 269.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 319.00
1985 12 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 92.00 4.30 99.23 0.00 0.00 -999.00 274.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 317.00
1985 12 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 92.00 4.10 99.23 0.00 0.00 -999.00 270.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 320.00
1985 12 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 90.00 4.10 99.23 0.00 0.00 -999.00 266.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 322.00
1985 12 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 87.00 4.10 99.23 0.00 0.00 -999.00 263.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 322.00
1985 12 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 86.00 4.10 99.23 0.00 0.00 -999.00 257.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 321.00
1985 12 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 85.00 4.10 99.23 0.00 0.00 -999.00 254.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 319.00
1985 12 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 83.00 5.20 99.23 0.00 82.00 -999.00 253.00 -999.00 -999.00 -999.00 -999.00 27.00 273.00 317.00
1985 12 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 80.00 6.30 99.23 0.00 214.00 -999.00 254.00 -999.00 -999.00 -999.00 -999.00 55.00 627.00 310.00
